CLAIM_ID,POLICY_ID,CUSTOMER_ID,STATE,LINE_OF_BUSINESS,BROKER_ID,CLAIM_TYPE,CLAIM_AMOUNT,CLAIM_STATUS,DATE_REPORTED,NOTES,DATE_RESOLVED,IS_CLOSED
C00743,P10915,CU1581,FL,Homeowners,Broker_2,Theft,222.69,Closed,2025-03-09 05:28:33.641792,Total loss due to fire,2025-03-28 05:28:33.641792,1
C00744,P10720,CU1194,IL,Homeowners,Broker_5,Liability,1224.76,Denied,2025-04-09 05:28:33.641794,Vehicle rear-ended,,0
C00745,P10016,CU1398,CA,Life,Broker_2,Theft,17714.81,Open,2025-03-13 05:28:33.641797,Customer reported late,,0
C00746,P10067,CU1027,IL,Auto,Broker_7,Fire,19373.19,Denied,2024-09-27 05:28:33.641799,Minor water damage,,0
C00747,P10132,CU1057,IL,Auto,Broker_10,Liability,5320.01,Open,2024-09-18 05:28:33.641802,Theft with forced entry,,0
C00748,P10699,CU1504,IL,Commercial,Broker_9,Accident,10605.76,Open,2025-05-08 05:28:33.641804,Total loss due to fire,,0
C00749,P10918,CU1146,NY,Life,Broker_7,Accident,1203.75,Open,2024-09-28 05:28:33.641807,Minor water damage,,0
C00750,P10429,CU1987,NY,Commercial,Broker_5,Accident,17885.28,Open,2025-07-19 05:28:33.641809,Total loss due to fire,,0
C00751,P10307,CU1929,NY,Life,Broker_4,Accident,770.33,Pending,2025-02-03 05:28:33.641811,Minor water damage,,0
C00752,P10649,CU1769,FL,Auto,Broker_4,Accident,533.06,Closed,2025-02-20 05:28:33.641814,Theft with forced entry,2025-04-04 05:28:33.641814,1
C00753,P10173,CU1558,CA,Homeowners,Broker_10,Theft,595.11,Open,2024-08-08 05:28:33.641816,Total loss due to fire,,0
C00754,P10411,CU1464,NY,Auto,Broker_8,Liability,4256.35,Pending,2025-05-16 05:28:33.641819,Theft with forced entry,,0
C00755,P10096,CU1085,IL,Homeowners,Broker_10,Fire,7592.83,Denied,2025-04-07 05:28:33.641821,Total loss due to fire,,0
C00756,P10682,CU1267,IL,Commercial,Broker_10,Accident,2283.8,Closed,2025-01-16 05:28:33.641824,Minor water damage,2025-02-25 05:28:33.641824,1
C00757,P10153,CU1177,IL,Commercial,Broker_10,Accident,19059.98,Pending,2025-05-05 05:28:33.641826,Customer reported late,,0
C00758,P10694,CU1126,IL,Auto,Broker_10,Fire,2849.52,Open,2024-09-21 05:28:33.641828,Customer reported late,,0
C00759,P10241,CU1915,TX,Life,Broker_10,Fire,815.23,Denied,2024-12-22 05:28:33.641830,Vehicle rear-ended,,0
C00760,P10303,CU1288,FL,Auto,Broker_1,Accident,3136.49,Closed,2024-11-12 05:28:33.641833,Vehicle rear-ended,2024-12-31 05:28:33.641833,1
C00761,P10284,CU1040,CA,Commercial,Broker_5,Theft,5682.15,Denied,2025-01-15 05:28:33.641838,Adjuster flagged for review,,0
C00762,P10026,CU1916,CA,Life,Broker_2,Fire,8925.68,Closed,2025-07-04 05:28:33.641840,Theft with forced entry,2025-08-26 05:28:33.641840,1
C00763,P10401,CU1507,NY,Homeowners,Broker_9,Liability,3069.54,Closed,2025-02-25 05:28:33.641842,Total loss due to fire,2025-04-14 05:28:33.641842,1
C00764,P10359,CU1887,TX,Auto,Broker_7,Liability,4502.17,Closed,2025-05-27 05:28:33.641845,Vehicle rear-ended,2025-07-23 05:28:33.641845,1
C00765,P10059,CU1326,CA,Commercial,Broker_10,Theft,1555.4,Open,2024-11-07 05:28:33.641847,Minor water damage,,0
C00766,P10201,CU1891,FL,Auto,Broker_8,Flood,5191.11,Closed,2025-07-05 05:28:33.641850,Customer reported late,2025-08-07 05:28:33.641850,1
C00767,P10761,CU1394,IL,Commercial,Broker_6,Theft,21333.48,Open,2025-06-12 05:28:33.641852,Total loss due to fire,,0
C00768,P10873,CU1098,NY,Life,Broker_9,Accident,251.49,Pending,2025-06-30 05:28:33.641854,Adjuster flagged for review,,0
C00769,P10580,CU1818,FL,Life,Broker_6,Flood,10881.11,Open,2024-12-17 05:28:33.641856,Customer reported late,,0
C00770,P10969,CU1574,CA,Auto,Broker_7,Accident,4130.91,Closed,2025-06-16 05:28:33.641859,Total loss due to fire,2025-08-09 05:28:33.641859,1
C00771,P10369,CU1541,TX,Auto,Broker_7,Liability,1452.42,Closed,2024-12-04 05:28:33.641861,Vehicle rear-ended,2025-01-27 05:28:33.641861,1
C00772,P10532,CU1379,NY,Life,Broker_9,Fire,15493.22,Pending,2025-04-15 05:28:33.641864,Vehicle rear-ended,,0
C00773,P10151,CU1600,CA,Life,Broker_8,Accident,3301.99,Closed,2025-03-01 05:28:33.641866,Theft with forced entry,2025-03-25 05:28:33.641866,1
C00774,P10101,CU1955,NY,Homeowners,Broker_1,Liability,2015.02,Closed,2024-12-03 05:28:33.641868,Adjuster flagged for review,2024-12-14 05:28:33.641868,1
C00775,P10898,CU1821,CA,Commercial,Broker_4,Theft,1001.39,Denied,2025-05-18 05:28:33.641870,Total loss due to fire,,0
C00776,P10999,CU1695,IL,Life,Broker_7,Accident,1401.56,Closed,2025-03-12 05:28:33.641873,Adjuster flagged for review,2025-04-09 05:28:33.641873,1
C00777,P10606,CU1444,TX,Homeowners,Broker_8,Liability,8944.29,Closed,2024-08-26 05:28:33.641875,Minor water damage,2024-09-08 05:28:33.641875,1
C00778,P10445,CU1431,IL,Life,Broker_7,Fire,4764.9,Closed,2024-08-01 05:28:33.641878,Adjuster flagged for review,2024-09-03 05:28:33.641878,1
C00779,P10872,CU1272,CA,Life,Broker_3,Accident,12223.37,Pending,2024-10-22 05:28:33.641880,Vehicle rear-ended,,0
C00780,P10228,CU1101,FL,Homeowners,Broker_4,Liability,1319.62,Closed,2025-02-14 05:28:33.641883,Theft with forced entry,2025-04-09 05:28:33.641883,1
C00781,P10124,CU1078,IL,Auto,Broker_7,Accident,645.64,Open,2024-11-19 05:28:33.641885,Vehicle rear-ended,,0
C00782,P10769,CU1687,FL,Commercial,Broker_8,Fire,30.53,Denied,2025-03-12 05:28:33.641887,Customer reported late,,0
C00783,P10833,CU1304,CA,Homeowners,Broker_7,Accident,3544.98,Closed,2024-09-07 05:28:33.641890,Vehicle rear-ended,2024-11-06 05:28:33.641890,1
C00784,P10998,CU1546,TX,Commercial,Broker_6,Accident,31906.06,Closed,2024-11-08 05:28:33.641892,Total loss due to fire,2024-11-28 05:28:33.641892,1
C00785,P10880,CU1761,FL,Life,Broker_9,Liability,5936.65,Denied,2024-11-05 05:28:33.641896,Theft with forced entry,,0
C00786,P10937,CU1714,CA,Auto,Broker_9,Flood,1843.7,Open,2025-07-09 05:28:33.641900,Total loss due to fire,,0
C00787,P10235,CU1836,FL,Auto,Broker_7,Accident,10472.11,Closed,2025-03-27 05:28:33.641904,Minor water damage,2025-04-02 05:28:33.641904,1
C00788,P10161,CU1585,IL,Life,Broker_8,Flood,7609.94,Closed,2024-10-07 05:28:33.641907,Minor water damage,2024-10-15 05:28:33.641907,1
C00789,P10553,CU1880,CA,Commercial,Broker_6,Theft,77.68,Denied,2024-09-02 05:28:33.641912,Vehicle rear-ended,,0
C00790,P10787,CU1556,IL,Auto,Broker_1,Accident,8487.54,Open,2025-01-07 05:28:33.641917,Theft with forced entry,,0
C00791,P10352,CU1645,NY,Auto,Broker_1,Flood,1787.14,Closed,2025-06-24 05:28:33.641919,Adjuster flagged for review,2025-07-17 05:28:33.641919,1
C00792,P10067,CU1027,CA,Auto,Broker_6,Theft,810.67,Denied,2025-01-10 05:28:33.641922,Theft with forced entry,,0
C00793,P10172,CU1904,FL,Life,Broker_2,Liability,1283.05,Open,2024-09-10 05:28:33.641925,Theft with forced entry,,0
C00794,P10842,CU1898,NY,Commercial,Broker_8,Accident,3161.01,Open,2025-06-19 05:28:33.641927,Theft with forced entry,,0
C00795,P10636,CU1658,IL,Auto,Broker_1,Liability,2765.78,Pending,2025-04-24 05:28:33.641929,Vehicle rear-ended,,0
C00796,P10681,CU1936,IL,Auto,Broker_2,Theft,1704.62,Open,2025-05-15 05:28:33.641932,Total loss due to fire,,0
C00797,P10558,CU1891,FL,Auto,Broker_8,Liability,945.03,Pending,2024-12-25 05:28:33.641934,Vehicle rear-ended,,0
C00798,P10260,CU1449,NY,Life,Broker_6,Liability,7182.27,Open,2024-08-29 05:28:33.641937,Adjuster flagged for review,,0
C00799,P10216,CU1886,TX,Commercial,Broker_10,Fire,23081.05,Closed,2024-11-19 05:28:33.641939,Total loss due to fire,2024-11-26 05:28:33.641939,1
C00800,P10816,CU1785,FL,Life,Broker_2,Theft,7520.7,Closed,2024-08-02 05:28:33.641942,Adjuster flagged for review,2024-08-16 05:28:33.641942,1
C00801,P10123,CU1212,IL,Auto,Broker_2,Liability,1754.44,Closed,2024-11-13 05:28:33.641944,Customer reported late,2025-01-12 05:28:33.641944,1
C00802,P10804,CU1937,CA,Auto,Broker_7,Flood,1403.92,Closed,2025-01-07 05:28:33.641946,Customer reported late,2025-02-08 05:28:33.641946,1
C00803,P10161,CU1585,NY,Life,Broker_5,Theft,1227.37,Closed,2025-06-17 05:28:33.641949,Total loss due to fire,2025-08-12 05:28:33.641949,1
C00804,P10200,CU1927,TX,Homeowners,Broker_5,Fire,734.94,Denied,2025-01-20 05:28:33.641951,Vehicle rear-ended,,0
C00805,P10453,CU1468,CA,Homeowners,Broker_8,Accident,4007.34,Open,2024-10-05 05:28:33.641953,Adjuster flagged for review,,0
C00806,P10401,CU1507,NY,Homeowners,Broker_7,Liability,4649.42,Closed,2025-01-11 05:28:33.641956,Adjuster flagged for review,2025-02-05 05:28:33.641956,1
C00807,P10461,CU1683,FL,Commercial,Broker_9,Flood,6112.43,Open,2025-05-19 05:28:33.641958,Minor water damage,,0
C00808,P10274,CU1276,FL,Commercial,Broker_4,Fire,5700.51,Closed,2024-12-10 05:28:33.641960,Adjuster flagged for review,2025-02-08 05:28:33.641960,1
C00809,P10205,CU1259,NY,Homeowners,Broker_10,Theft,1728.91,Open,2025-03-26 05:28:33.641963,Vehicle rear-ended,,0
C00810,P10039,CU1130,TX,Auto,Broker_4,Liability,2004.71,Closed,2025-03-15 05:28:33.641965,Minor water damage,2025-04-13 05:28:33.641965,1
C00811,P10272,CU1797,NY,Life,Broker_2,Fire,5720.89,Closed,2024-07-29 05:28:33.641967,Vehicle rear-ended,2024-08-12 05:28:33.641967,1
C00812,P10699,CU1504,CA,Commercial,Broker_3,Fire,2149.67,Open,2025-05-02 05:28:33.641970,Theft with forced entry,,0
C00813,P10866,CU1110,CA,Homeowners,Broker_1,Flood,1195.24,Open,2025-01-19 05:28:33.641972,Adjuster flagged for review,,0
C00814,P10092,CU1879,FL,Commercial,Broker_1,Accident,2344.71,Closed,2024-11-10 05:28:33.641975,Theft with forced entry,2024-11-19 05:28:33.641975,1
C00815,P10041,CU1729,NY,Life,Broker_7,Accident,1587.85,Closed,2025-02-05 05:28:33.641977,Customer reported late,2025-03-28 05:28:33.641977,1
C00816,P10464,CU1444,FL,Auto,Broker_5,Accident,462.29,Denied,2025-06-03 05:28:33.641979,Customer reported late,,0
C00817,P10378,CU1153,TX,Homeowners,Broker_3,Theft,8863.87,Closed,2025-07-22 05:28:33.641982,Total loss due to fire,2025-09-13 05:28:33.641982,1
C00818,P10106,CU1242,CA,Homeowners,Broker_7,Fire,9590.4,Open,2024-08-04 05:28:33.641984,Adjuster flagged for review,,0
C00819,P10327,CU1441,IL,Homeowners,Broker_2,Theft,1240.71,Closed,2025-04-28 05:28:33.641986,Minor water damage,2025-06-19 05:28:33.641986,1
C00820,P10064,CU1572,IL,Homeowners,Broker_3,Fire,334.83,Open,2025-03-19 05:28:33.641989,Theft with forced entry,,0
C00821,P10364,CU1500,NY,Life,Broker_1,Flood,6712.87,Closed,2025-05-06 05:28:33.641991,Vehicle rear-ended,2025-06-28 05:28:33.641991,1
C00822,P10820,CU1076,NY,Auto,Broker_8,Flood,1188.3,Pending,2025-07-12 05:28:33.641994,Adjuster flagged for review,,0
C00823,P10483,CU1526,IL,Homeowners,Broker_2,Theft,2499.72,Closed,2025-02-15 05:28:33.641996,Total loss due to fire,2025-03-07 05:28:33.641996,1
C00824,P10646,CU1654,NY,Auto,Broker_7,Theft,331.42,Closed,2025-04-15 05:28:33.641998,Vehicle rear-ended,2025-06-08 05:28:33.641998,1
C00825,P10900,CU1558,CA,Commercial,Broker_9,Flood,1282.66,Open,2025-02-21 05:28:33.642001,Theft with forced entry,,0
C00826,P10023,CU1654,TX,Life,Broker_6,Liability,7872.82,Closed,2024-08-28 05:28:33.642005,Adjuster flagged for review,2024-09-03 05:28:33.642005,1
C00827,P10539,CU1866,TX,Commercial,Broker_2,Accident,8158.33,Denied,2024-08-10 05:28:33.642009,Theft with forced entry,,0
C00828,P10061,CU1288,FL,Life,Broker_2,Accident,1160.2,Open,2025-04-17 05:28:33.642013,Adjuster flagged for review,,0
C00829,P10490,CU1231,CA,Auto,Broker_9,Flood,2046.72,Open,2025-04-20 05:28:33.642017,Adjuster flagged for review,,0
C00830,P10272,CU1797,NY,Life,Broker_10,Accident,720.73,Closed,2025-05-08 05:28:33.642021,Theft with forced entry,2025-05-23 05:28:33.642021,1
C00831,P10228,CU1101,NY,Homeowners,Broker_8,Liability,385.34,Closed,2025-07-29 05:28:33.642025,Theft with forced entry,2025-09-08 05:28:33.642025,1
C00832,P10019,CU1759,FL,Homeowners,Broker_9,Liability,24250.06,Closed,2024-09-01 05:28:33.642030,Vehicle rear-ended,2024-10-20 05:28:33.642030,1
C00833,P10002,CU1618,FL,Auto,Broker_4,Fire,5329.67,Pending,2024-08-20 05:28:33.642033,Total loss due to fire,,0
C00834,P10420,CU1202,NY,Life,Broker_4,Theft,3905.48,Open,2025-03-06 05:28:33.642037,Theft with forced entry,,0
C00835,P10729,CU1559,NY,Auto,Broker_2,Accident,7251.47,Closed,2025-03-18 05:28:33.642041,Customer reported late,2025-03-27 05:28:33.642041,1
C00836,P10910,CU1183,CA,Life,Broker_10,Liability,9165.32,Closed,2025-06-03 05:28:33.642045,Total loss due to fire,2025-07-04 05:28:33.642045,1
C00837,P10306,CU1271,FL,Homeowners,Broker_1,Theft,8217.94,Open,2025-05-24 05:28:33.642049,Customer reported late,,0
C00838,P10431,CU1513,CA,Life,Broker_10,Theft,83.39,Closed,2024-11-20 05:28:33.642054,Vehicle rear-ended,2024-12-26 05:28:33.642054,1
C00839,P10135,CU1880,NY,Homeowners,Broker_4,Fire,1033.94,Open,2025-02-08 05:28:33.642058,Theft with forced entry,,0
C00840,P10908,CU1516,IL,Commercial,Broker_10,Theft,5319.68,Open,2025-06-22 05:28:33.642062,Total loss due to fire,,0
C00841,P10943,CU1690,IL,Commercial,Broker_10,Theft,2356.1,Open,2025-03-16 05:28:33.642066,Theft with forced entry,,0
C00842,P10514,CU1950,NY,Auto,Broker_8,Flood,20222.82,Pending,2025-01-25 05:28:33.642070,Adjuster flagged for review,,0
C00843,P10192,CU1874,FL,Commercial,Broker_2,Fire,5474.17,Closed,2024-09-03 05:28:33.642074,Theft with forced entry,2024-09-29 05:28:33.642074,1
C00844,P10584,CU1040,IL,Life,Broker_8,Fire,15680.6,Closed,2025-03-05 05:28:33.642077,Total loss due to fire,2025-05-01 05:28:33.642077,1
C00845,P10414,CU1319,FL,Life,Broker_1,Accident,1124.77,Closed,2025-05-21 05:28:33.642080,Theft with forced entry,2025-06-21 05:28:33.642080,1
C00846,P10872,CU1272,IL,Life,Broker_1,Theft,9973.92,Closed,2025-07-02 05:28:33.642082,Theft with forced entry,2025-08-01 05:28:33.642082,1
C00847,P10117,CU1877,FL,Life,Broker_4,Accident,1938.27,Closed,2025-05-19 05:28:33.642085,Minor water damage,2025-07-09 05:28:33.642085,1
C00848,P10665,CU1550,IL,Homeowners,Broker_7,Liability,22812.86,Pending,2025-03-23 05:28:33.642087,Minor water damage,,0
C00849,P10208,CU1365,FL,Homeowners,Broker_9,Theft,858.03,Closed,2025-06-15 05:28:33.642089,Total loss due to fire,2025-07-10 05:28:33.642089,1
C00850,P10951,CU1750,CA,Commercial,Broker_5,Liability,3631.86,Closed,2025-01-21 05:28:33.642092,Total loss due to fire,2025-03-02 05:28:33.642092,1
C00851,P10033,CU1312,FL,Auto,Broker_2,Flood,7871.43,Open,2025-05-03 05:28:33.642094,Adjuster flagged for review,,0
C00852,P10648,CU1934,CA,Homeowners,Broker_7,Theft,2833.83,Closed,2025-06-28 05:28:33.642096,Adjuster flagged for review,2025-08-12 05:28:33.642096,1
C00853,P10317,CU1659,CA,Auto,Broker_2,Accident,3156.35,Closed,2024-12-21 05:28:33.642099,Theft with forced entry,2025-01-27 05:28:33.642099,1
C00854,P10119,CU1213,NY,Life,Broker_9,Accident,21472.2,Pending,2024-07-30 05:28:33.642101,Customer reported late,,0
C00855,P10626,CU1849,CA,Commercial,Broker_9,Theft,2769.61,Open,2025-02-15 05:28:33.642103,Total loss due to fire,,0
C00856,P10524,CU1912,TX,Life,Broker_3,Accident,4632.62,Open,2025-05-14 05:28:33.642106,Theft with forced entry,,0
C00857,P10580,CU1818,CA,Life,Broker_8,Theft,280.42,Closed,2024-11-23 05:28:33.642108,Customer reported late,2024-12-15 05:28:33.642108,1
C00858,P10936,CU1922,FL,Commercial,Broker_4,Fire,9232.45,Open,2025-04-30 05:28:33.642111,Minor water damage,,0
C00859,P10844,CU1353,CA,Homeowners,Broker_3,Accident,5223.01,Open,2024-09-24 05:28:33.642113,Adjuster flagged for review,,0
C00860,P10768,CU1929,FL,Life,Broker_1,Theft,2587.74,Denied,2025-07-04 05:28:33.642116,Total loss due to fire,,0
C00861,P10088,CU1065,FL,Commercial,Broker_5,Theft,81.51,Closed,2024-09-12 05:28:33.642120,Theft with forced entry,2024-10-15 05:28:33.642120,1
C00862,P10511,CU1983,TX,Life,Broker_4,Accident,4478.38,Denied,2025-01-27 05:28:33.642123,Minor water damage,,0
C00863,P10046,CU1370,CA,Commercial,Broker_1,Fire,63.69,Denied,2025-03-19 05:28:33.642127,Vehicle rear-ended,,0
C00864,P10771,CU1439,CA,Commercial,Broker_10,Accident,6.02,Open,2025-04-03 05:28:33.642131,Minor water damage,,0
C00865,P10739,CU1439,IL,Commercial,Broker_8,Theft,4786.85,Closed,2025-05-06 05:28:33.642135,Theft with forced entry,2025-06-05 05:28:33.642135,1
C00866,P10958,CU1328,IL,Commercial,Broker_8,Fire,1047.54,Open,2025-07-10 05:28:33.642139,Adjuster flagged for review,,0
C00867,P10691,CU1212,NY,Life,Broker_8,Liability,1065.27,Pending,2024-10-24 05:28:33.642143,Customer reported late,,0
C00868,P10521,CU1213,FL,Life,Broker_3,Flood,5296.07,Closed,2024-09-28 05:28:33.642147,Vehicle rear-ended,2024-10-12 05:28:33.642147,1
C00869,P10283,CU1545,TX,Auto,Broker_6,Accident,275.96,Closed,2025-03-23 05:28:33.642151,Vehicle rear-ended,2025-05-22 05:28:33.642151,1
C00870,P10376,CU1855,IL,Life,Broker_7,Theft,1880.06,Closed,2025-03-25 05:28:33.642155,Adjuster flagged for review,2025-04-06 05:28:33.642155,1
C00871,P10637,CU1750,CA,Auto,Broker_9,Fire,809.25,Closed,2024-09-30 05:28:33.642159,Vehicle rear-ended,2024-11-15 05:28:33.642159,1
C00872,P10133,CU1795,NY,Commercial,Broker_5,Fire,4339.6,Open,2025-02-03 05:28:33.642163,Total loss due to fire,,0
C00873,P10666,CU1539,TX,Auto,Broker_9,Liability,5420.07,Closed,2024-08-13 05:28:33.642167,Theft with forced entry,2024-08-25 05:28:33.642167,1
C00874,P10247,CU1700,CA,Auto,Broker_6,Accident,6385.15,Closed,2024-09-05 05:28:33.642171,Vehicle rear-ended,2024-09-23 05:28:33.642171,1
C00875,P10651,CU1796,CA,Auto,Broker_10,Fire,1473.41,Denied,2025-05-24 05:28:33.642176,Minor water damage,,0
C00876,P10317,CU1659,FL,Auto,Broker_10,Liability,467.43,Closed,2025-02-15 05:28:33.642180,Customer reported late,2025-04-02 05:28:33.642180,1
C00877,P10435,CU1597,FL,Auto,Broker_10,Theft,409.76,Closed,2025-05-29 05:28:33.642184,Theft with forced entry,2025-06-20 05:28:33.642184,1
C00878,P10175,CU1943,IL,Homeowners,Broker_4,Liability,2776.95,Denied,2024-08-10 05:28:33.642187,Adjuster flagged for review,,0
C00879,P10834,CU1908,IL,Commercial,Broker_1,Accident,14579.47,Open,2025-03-13 05:28:33.642190,Minor water damage,,0
C00880,P10685,CU1832,CA,Life,Broker_1,Liability,1227.77,Denied,2025-01-26 05:28:33.642192,Total loss due to fire,,0
C00881,P10992,CU1276,CA,Auto,Broker_10,Fire,1483.56,Open,2024-11-19 05:28:33.642195,Vehicle rear-ended,,0
C00882,P10585,CU1550,IL,Homeowners,Broker_5,Fire,531.74,Closed,2025-01-15 05:28:33.642199,Minor water damage,2025-02-12 05:28:33.642199,1
C00883,P10350,CU1114,IL,Life,Broker_3,Flood,4651.57,Closed,2024-11-01 05:28:33.642203,Theft with forced entry,2024-11-10 05:28:33.642203,1
C00884,P10142,CU1967,CA,Commercial,Broker_5,Liability,5695.19,Closed,2025-03-27 05:28:33.642207,Minor water damage,2025-04-15 05:28:33.642207,1
C00885,P10966,CU1863,TX,Homeowners,Broker_5,Theft,5149.13,Denied,2025-07-16 05:28:33.642211,Total loss due to fire,,0
C00886,P10803,CU1541,CA,Life,Broker_1,Accident,9871.09,Open,2025-02-12 05:28:33.642215,Customer reported late,,0
C00887,P10397,CU1762,TX,Life,Broker_8,Flood,3331.8,Closed,2024-09-07 05:28:33.642219,Vehicle rear-ended,2024-11-04 05:28:33.642219,1
C00888,P10623,CU1688,TX,Homeowners,Broker_5,Liability,721.99,Closed,2025-06-28 05:28:33.642223,Theft with forced entry,2025-08-05 05:28:33.642223,1
C00889,P10717,CU1865,CA,Commercial,Broker_5,Theft,1708.26,Denied,2025-04-11 05:28:33.642227,Vehicle rear-ended,,0
C00890,P10642,CU1736,NY,Homeowners,Broker_9,Flood,5429.91,Open,2024-09-07 05:28:33.642231,Vehicle rear-ended,,0
C00891,P10368,CU1658,IL,Commercial,Broker_8,Fire,4748.23,Denied,2025-04-18 05:28:33.642233,Adjuster flagged for review,,0
C00892,P10500,CU1454,FL,Commercial,Broker_1,Accident,3785.8,Closed,2025-07-20 05:28:33.642236,Vehicle rear-ended,2025-08-26 05:28:33.642236,1
C00893,P10621,CU1430,CA,Life,Broker_3,Liability,5743.71,Open,2025-04-25 05:28:33.642238,Minor water damage,,0
C00894,P10369,CU1541,TX,Auto,Broker_7,Theft,5072.15,Closed,2024-12-02 05:28:33.642240,Minor water damage,2024-12-15 05:28:33.642240,1
C00895,P10578,CU1855,CA,Homeowners,Broker_1,Fire,10656.83,Open,2025-02-12 05:28:33.642243,Customer reported late,,0
C00896,P10381,CU1661,IL,Commercial,Broker_1,Flood,4409.64,Closed,2025-07-10 05:28:33.642245,Total loss due to fire,2025-09-08 05:28:33.642245,1
C00897,P10085,CU1021,TX,Auto,Broker_5,Accident,7538.95,Open,2024-09-18 05:28:33.642247,Theft with forced entry,,0
C00898,P10786,CU1074,FL,Auto,Broker_9,Flood,1429.8,Closed,2024-10-08 05:28:33.642250,Minor water damage,2024-10-22 05:28:33.642250,1
C00899,P10738,CU1289,FL,Homeowners,Broker_6,Flood,5668.85,Closed,2024-08-25 05:28:33.642252,Vehicle rear-ended,2024-08-30 05:28:33.642252,1
C00900,P10459,CU1868,FL,Life,Broker_10,Theft,11623.85,Closed,2025-03-27 05:28:33.642255,Total loss due to fire,2025-05-05 05:28:33.642255,1
C00901,P10949,CU1946,NY,Homeowners,Broker_2,Fire,2436.62,Closed,2024-11-18 05:28:33.642257,Theft with forced entry,2024-12-15 05:28:33.642257,1
C00902,P10324,CU1190,TX,Commercial,Broker_9,Liability,7550.32,Closed,2024-11-03 05:28:33.642259,Theft with forced entry,2024-11-17 05:28:33.642259,1
C00903,P10521,CU1213,TX,Life,Broker_6,Theft,6451.09,Open,2025-05-11 05:28:33.642262,Theft with forced entry,,0
C00904,P10488,CU1604,NY,Auto,Broker_5,Accident,306.86,Closed,2025-07-12 05:28:33.642264,Theft with forced entry,2025-08-12 05:28:33.642264,1
C00905,P10928,CU1227,TX,Life,Broker_5,Flood,4355.49,Pending,2024-09-10 05:28:33.642267,Customer reported late,,0
C00906,P10396,CU1072,NY,Commercial,Broker_3,Accident,697.4,Denied,2025-04-21 05:28:33.642269,Theft with forced entry,,0
C00907,P10895,CU1116,CA,Auto,Broker_6,Theft,17104.83,Open,2025-07-29 05:28:33.642272,Total loss due to fire,,0
C00908,P10354,CU1218,IL,Auto,Broker_4,Theft,8340.83,Open,2025-03-13 05:28:33.642276,Minor water damage,,0
C00909,P10946,CU1730,FL,Auto,Broker_10,Liability,581.12,Pending,2025-01-28 05:28:33.642280,Total loss due to fire,,0
C00910,P10287,CU1337,NY,Life,Broker_2,Flood,649.13,Closed,2024-10-02 05:28:33.642284,Vehicle rear-ended,2024-11-04 05:28:33.642284,1
C00911,P10458,CU1275,NY,Auto,Broker_3,Theft,4512.85,Closed,2025-06-20 05:28:33.642288,Adjuster flagged for review,2025-07-18 05:28:33.642288,1
C00912,P10623,CU1688,NY,Homeowners,Broker_9,Accident,2114.75,Closed,2025-07-29 05:28:33.642292,Customer reported late,2025-08-18 05:28:33.642292,1
C00913,P10997,CU1663,CA,Commercial,Broker_9,Liability,177.65,Closed,2025-04-05 05:28:33.642296,Customer reported late,2025-04-22 05:28:33.642296,1
C00914,P10535,CU1440,NY,Homeowners,Broker_6,Accident,3900.52,Closed,2025-06-19 05:28:33.642300,Vehicle rear-ended,2025-07-21 05:28:33.642300,1
C00915,P10290,CU1952,IL,Life,Broker_10,Flood,2453.85,Pending,2025-07-23 05:28:33.642304,Total loss due to fire,,0
C00916,P10850,CU1340,IL,Commercial,Broker_10,Liability,532.79,Closed,2024-09-19 05:28:33.642308,Total loss due to fire,2024-10-13 05:28:33.642308,1
C00917,P10837,CU1853,FL,Auto,Broker_9,Liability,8095.43,Open,2025-01-04 05:28:33.642311,Vehicle rear-ended,,0
C00918,P10167,CU1163,CA,Auto,Broker_4,Liability,12330.04,Open,2025-07-21 05:28:33.642314,Adjuster flagged for review,,0
C00919,P10949,CU1946,IL,Homeowners,Broker_5,Fire,7065.12,Open,2025-04-28 05:28:33.642316,Theft with forced entry,,0
C00920,P10620,CU1669,TX,Homeowners,Broker_10,Liability,8641.74,Closed,2025-03-25 05:28:33.642318,Theft with forced entry,2025-05-09 05:28:33.642318,1
C00921,P10427,CU1707,TX,Homeowners,Broker_6,Accident,1219.86,Open,2024-11-16 05:28:33.642321,Minor water damage,,0
C00922,P10701,CU1795,TX,Life,Broker_9,Accident,1529.73,Open,2025-03-26 05:28:33.642324,Total loss due to fire,,0
C00923,P10489,CU1405,NY,Auto,Broker_5,Flood,1169.3,Pending,2025-01-02 05:28:33.642326,Total loss due to fire,,0
C00924,P10354,CU1218,NY,Auto,Broker_8,Theft,7242.2,Open,2024-07-29 05:28:33.642329,Vehicle rear-ended,,0
C00925,P10195,CU1928,TX,Life,Broker_1,Theft,14774.59,Open,2025-01-11 05:28:33.642332,Vehicle rear-ended,,0
C00926,P10544,CU1748,FL,Auto,Broker_5,Fire,6308.67,Open,2025-03-04 05:28:33.642336,Theft with forced entry,,0
C00927,P10716,CU1363,FL,Auto,Broker_10,Liability,10662.81,Open,2024-09-28 05:28:33.642340,Total loss due to fire,,0
C00928,P10823,CU1637,NY,Commercial,Broker_1,Fire,5090.22,Closed,2024-11-29 05:28:33.642345,Total loss due to fire,2024-12-11 05:28:33.642345,1
C00929,P10931,CU1416,TX,Commercial,Broker_10,Flood,2452.34,Pending,2025-01-19 05:28:33.642349,Customer reported late,,0
